WELL,X,Y,MD,GR,RT,CN,DEN,DEPOSITIONAL_ENVIRONMENT,LITH_NAME,LITH_CODE
Well-11,0.7564,1.9833,1243.8,90.4433,3.9301,0.30076,2.2537,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1243.9,90.0725,3.9712,0.30399,2.2332,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1244.0,90.00299999999999,4.0360000000000005,0.30672,2.2224,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1244.1,90.2091,4.0999,0.31303000000000003,2.2289,Transitional,Clay,100
Well-11,0.7564,1.9833,1244.2,90.6363,4.1454,0.32136,2.2449,Transitional,Clay,100
Well-11,0.7564,1.9833,1244.3,90.8759,4.2033,0.32925,2.2596,Transitional,Clay,100
Well-11,0.7564,1.9833,1244.4,90.4753,4.2501,0.33248,2.2747,Transitional,Clay,100
Well-11,0.7564,1.9833,1244.5,89.6262,4.2593,0.32949,2.2867,Transitional,Coal clay,1100
Well-11,0.7564,1.9833,1244.6,88.3753,4.2485,0.32016999999999995,2.2921,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1244.7,86.8959,4.2185,0.30999,2.2919,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1244.8,85.4773,4.1547,0.30251,2.2879,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1244.9,84.3857,4.0586,0.30155,2.2797,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.0,83.6991,3.963,0.30634,2.2691,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1245.1,83.5703,3.8971,0.31443000000000004,2.2612,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.2,84.2299,3.8474,0.31873,2.262,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.3,85.6362,3.8148,0.32038,2.2741,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.4,87.5293,3.826,0.31983,2.2834,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.5,89.3264,3.8462,0.32524000000000003,2.2855,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1245.6,90.6792,3.8373,0.33309,2.2827,Transitional,Clay,100
Well-11,0.7564,1.9833,1245.7,91.7802,3.8195,0.33733,2.2804,Transitional,Clay,100
Well-11,0.7564,1.9833,1245.8,92.4605,3.8279,0.33895,2.2779,Transitional,Clay,100
Well-11,0.7564,1.9833,1245.9,92.7927,3.8248,0.33513000000000004,2.2785,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.0,92.7547,3.7977,0.33841,2.2819,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.1,92.4765,3.763,0.34332,2.2865,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.2,92.0246,3.7293,0.34334000000000003,2.2848,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.3,91.0867,3.6836,0.34025,2.2832,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.4,89.9214,3.6294,0.33619,2.2829,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1246.5,89.0327,3.5429,0.34359,2.2803,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1246.6,89.0064,3.4146,0.35344000000000003,2.2755,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1246.7,89.8576,3.2918,0.36152,2.2729,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1246.8,91.4198,3.1772,0.36847,2.2788,Transitional,Clay,100
Well-11,0.7564,1.9833,1246.9,93.5091,3.06,0.37191,2.2685,Transitional,Clay,100
Well-11,0.7564,1.9833,1247.0,95.8404,2.9435,0.38588,2.2382,Transitional,Clay,100
Well-11,0.7564,1.9833,1247.1,98.0961,2.8542,0.40881,2.1886,Transitional,Clay,100
Well-11,0.7564,1.9833,1247.2,100.3868,2.8056,0.42776,2.1357,Transitional,Clay,100
Well-11,0.7564,1.9833,1247.3,102.7419,2.7572,0.4358,2.0955,Transitional,Clay,100
Well-11,0.7564,1.9833,1247.4,105.0599,2.6756,0.42732,2.0578,Transitional,Coal,1000
Well-11,0.7564,1.9833,1247.5,107.1635,2.6019,0.43184,2.0239,Transitional,Coal,1000
Well-11,0.7564,1.9833,1247.6,108.8459,2.5846,0.44374,1.9851,Transitional,Coal,1000
Well-11,0.7564,1.9833,1247.7,110.1021,2.5974,0.4536600000000001,1.9513,Transitional,Coal,1000
Well-11,0.7564,1.9833,1247.8,110.9234,2.6395,0.4504,1.9307,Transitional,Coal,1000
Well-11,0.7564,1.9833,1247.9,111.0571,2.7046,0.43836,1.9389,Transitional,Clay,100
Well-11,0.7564,1.9833,1248.0,110.2587,2.7707,0.41922,1.9789,Transitional,Coal,1000
Well-11,0.7564,1.9833,1248.1,108.1025,2.834,0.38658,2.0506,Transitional,Coal,1000
Well-11,0.7564,1.9833,1248.2,104.4535,2.9909,0.35873,2.1346,Transitional,Clay,100
Well-11,0.7564,1.9833,1248.3,99.6036,3.2976,0.34328000000000003,2.1979,Transitional,Clay,100
Well-11,0.7564,1.9833,1248.4,94.4073,3.6174,0.34347,2.2301,Transitional,Clay,100
Well-11,0.7564,1.9833,1248.5,89.5909,3.7814,0.33676,2.2379,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1248.6,85.3522,3.8538,0.32546,2.2383,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1248.7,81.7251,4.0069,0.31586,2.2275,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1248.8,78.6048,4.2836,0.3082,2.2019,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1248.9,76.1655,4.5286,0.30646,2.167,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.0,74.3129,4.6038,0.30529,2.1402,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.1,73.2656,4.6526,0.30353,2.1414,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.2,73.12899999999998,4.7392,0.30282,2.1687,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.3,73.8361,4.8424,0.30272,2.2024,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.4,74.8662,4.9021,0.30639,2.2074,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.5,75.9787,4.9271,0.30908,2.193,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.6,76.9593,4.9127,0.30827,2.1855,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.7,77.4696,4.92,0.30627,2.2004,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.8,77.2262,5.0407,0.30565,2.2251,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1249.9,76.0115,5.1769,0.31031,2.2155,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1250.0,73.8477,5.1982,0.31487,2.1712,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.1,71.2001,5.1933,0.31417,2.1149,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.2,68.2397,5.2181,0.31095,2.0812,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.3,65.5174,5.2615,0.30926,2.0757,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.4,63.5388,5.2129,0.31097,2.0773,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.5,62.4029,4.9262,0.31775,2.0743,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.6,61.9998,4.5943,0.32928,2.0596,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.7,62.3298,4.3605,0.33369,2.0456,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.8,63.6887,4.1115,0.33371,2.04,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1250.9,66.3877,3.8034,0.32998,2.0483,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1251.0,70.798,3.576,0.34546,2.0654,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1251.1,76.6395,3.4942,0.37012,2.0838,Transitional,Marl,300
Well-11,0.7564,1.9833,1251.2,83.4171,3.5329,0.38526,2.0963,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1251.3,90.0684,3.6434,0.38561,2.0992,Transitional,Clay,100
Well-11,0.7564,1.9833,1251.4,95.0647,3.7105,0.37382,2.0974,Transitional,Clay,100
Well-11,0.7564,1.9833,1251.5,97.3127,3.7357,0.36127,2.0978,Transitional,Clay,100
Well-11,0.7564,1.9833,1251.6,96.3895,3.7753,0.34258,2.1180000000000003,Transitional,Clay,100
Well-11,0.7564,1.9833,1251.7,92.6715,3.9118,0.32891,2.1584,Transitional,Clay,100
Well-11,0.7564,1.9833,1251.8,87.3897,4.1008,0.32667,2.1963,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1251.9,81.8631,4.2404,0.33797,2.1969,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1252.0,77.3267,4.3721,0.34437,2.1647,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1252.1,74.5386,4.5693,0.34118000000000004,2.1286,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.2,73.7209,4.8189,0.32872,2.1184,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.3,74.2859,5.0027,0.31741,2.1295,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.4,75.7959,5.0315,0.30874,2.1624,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.5,77.639,5.0395,0.30043000000000003,2.2051,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1252.6,79.2563,5.0385,0.29346,2.2463,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.7,80.3741,4.9629,0.29268,2.2685,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.8,81.0849,4.8378,0.29637,2.2753,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1252.9,81.4429,4.8054,0.30011,2.2728,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1253.0,81.8044,4.8045,0.29991,2.2673,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.1,82.3684,4.7946,0.29836,2.2631,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.2,82.9644,4.7577,0.29865,2.2651,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.3,83.4777,4.6663,0.2994,2.2703,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.4,83.6307,4.6136,0.30179,2.2624,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.5,83.4536,4.6264,0.29853,2.2454,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.6,83.3939,4.6324,0.29431,2.2311,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1253.7,83.48200000000001,4.6352,0.2909,2.2312,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1253.8,83.7994,4.672,0.29138000000000003,2.2405,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1253.9,84.0759,4.834,0.29122,2.2557,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.0,84.4929,5.1904,0.28807,2.2739,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.1,84.8739,5.2647,0.28453,2.2909,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.2,84.8329,5.1436,0.28327,2.3015,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.3,84.2291,5.1338,0.2839,2.3101,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.4,82.8356,5.1083,0.28683000000000003,2.3143,Transitional,Siltstone clay,1500
Well-11,0.7564,1.9833,1254.5,81.1557,5.0391,0.28987,2.3077,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1254.6,79.4834,4.9143,0.29002,2.2889,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1254.7,78.3167,4.833,0.28662,2.2677,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1254.8,78.1293,4.817,0.28423000000000004,2.2523,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1254.9,78.9485,4.7859,0.28434,2.2391,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1255.0,80.9094,4.709,0.29368,2.2356,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1255.1,83.1375,4.5956,0.31015,2.2483,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.2,85.2452,4.4935,0.32289,2.2772,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.3,86.7538,4.437,0.32881,2.3017,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.4,87.4677,4.3356,0.32771,2.3153,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.5,87.5948,4.1993,0.33416,2.3227,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.6,87.18,4.102,0.34293,2.3291,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1255.7,86.5154,4.0297,0.35315,2.3345,Transitional,Siltstone clay,1500
Well-11,0.7564,1.9833,1255.8,85.6661,3.9784,0.35904,2.3361,Transitional,Siltstone clay,1500
Well-11,0.7564,1.9833,1255.9,84.9211,3.9352,0.35569,2.3387,Transitional,Clay marl,400
Well-11,0.7564,1.9833,1256.0,84.5757,3.9134,0.34211,2.3361,Transitional,Clay marl,400
Well-11,0.7564,1.9833,1256.1,84.6401,3.9201,0.32167,2.327,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.2,85.2428,3.96,0.30284,2.3172,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.3,85.9891,4.0117,0.29051,2.3093,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.4,86.8424,4.0248,0.28726,2.3029,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.5,87.7713,4.0187,0.29468,2.2953,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.6,88.7144,4.0019,0.31137,2.2896,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.7,89.5158,3.9545,0.3249,2.2916,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.8,89.9008,3.8745,0.33266,2.3031,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1256.9,90.0428,3.747,0.33274000000000004,2.317,Transitional,Marl,300
Well-11,0.7564,1.9833,1257.0,89.9958,3.5391,0.33924,2.3263,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1257.1,90.0609,3.3142,0.35152,2.3265,Transitional,Marl,300
Well-11,0.7564,1.9833,1257.2,90.4346,3.1287,0.36298,2.3163,Transitional,Marl,300
Well-11,0.7564,1.9833,1257.3,91.5877,2.9585,0.37011,2.315,Transitional,Marl,300
Well-11,0.7564,1.9833,1257.4,93.7875,2.7912,0.37484,2.3006,Transitional,Marl,300
Well-11,0.7564,1.9833,1257.5,97.2761,2.6285,0.39623,2.2669,Transitional,Clay,100
Well-11,0.7564,1.9833,1257.6,101.7578,2.4765,0.43052,2.2077,Transitional,Clay,100
Well-11,0.7564,1.9833,1257.7,106.8765,2.3738,0.45496,2.146,Transitional,Clay,100
Well-11,0.7564,1.9833,1257.8,112.0032,2.3195,0.46121,2.1069,Transitional,Clay,100
Well-11,0.7564,1.9833,1257.9,116.7848,2.2779,0.45105,2.0662,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.0,120.5208,2.2568,0.44818,2.0293,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.1,122.6477,2.2485,0.4507600000000001,2.0036,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.2,122.7743,2.2398,0.46066,1.9977,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.3,121.0502,2.2347,0.47677,2.0151,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.4,117.6501,2.2463,0.49336,2.0103,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.5,113.3865,2.2722,0.49623,1.9899,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.6,109.1154,2.3015,0.4801,1.985,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.7,105.868,2.3271,0.46048,2.0197,Transitional,Coal,1000
Well-11,0.7564,1.9833,1258.8,104.0509,2.3478,0.44388,2.0648,Transitional,Clay,100
Well-11,0.7564,1.9833,1258.9,103.8242,2.3824,0.43036,2.0886,Transitional,Clay,100
Well-11,0.7564,1.9833,1259.0,104.5568,2.4429,0.41884,2.1011,Transitional,Clay,100
Well-11,0.7564,1.9833,1259.1,105.6368,2.5234,0.41887,2.1224,Transitional,Clay,100
Well-11,0.7564,1.9833,1259.2,106.5996,2.6047,0.42398,2.128,Transitional,Clay,100
Well-11,0.7564,1.9833,1259.3,107.0384,2.6796,0.43538,2.1149,Transitional,Coal,1000
Well-11,0.7564,1.9833,1259.4,106.7961,2.7913,0.46169,2.0548,Transitional,Coal,1000
Well-11,0.7564,1.9833,1259.5,105.9473,2.9333,0.52174,1.9646,Transitional,Clay,100
Well-11,0.7564,1.9833,1259.6,104.4021,3.016,0.59608,1.8444,Transitional,Coal,1000
Well-11,0.7564,1.9833,1259.7,102.1109,3.0507,0.6533100000000001,1.7266,Transitional,Coal,1000
Well-11,0.7564,1.9833,1259.8,99.0605,3.0969,0.67505,1.6306,Transitional,Coal,1000
Well-11,0.7564,1.9833,1259.9,95.7996,3.2011,0.65783,1.5539,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.0,92.8903,3.3699,0.60563,1.515,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.1,90.6824,3.524,0.5264300000000001,1.5203,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.2,89.583,3.5649,0.46698,1.5779,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.3,89.5833,3.6209,0.43678,1.6542,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.4,90.4033,3.8168,0.43813,1.7938,Transitional,Coal,1000
Well-11,0.7564,1.9833,1260.5,91.5027,3.9961,0.41373,1.9688,Transitional,Marl,300
Well-11,0.7564,1.9833,1260.6,92.0662,3.7306,0.37096,2.1437,Transitional,Clay,100
Well-11,0.7564,1.9833,1260.7,91.7024,3.6489,0.32947,2.2396,Transitional,Clay,100
Well-11,0.7564,1.9833,1260.8,90.8515,3.6381,0.31051,2.2529,Transitional,Clay,100
Well-11,0.7564,1.9833,1260.9,90.2252,3.6014,0.3124,2.2309,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.0,90.1633,3.4724,0.32322,2.1967,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.1,91.1417,3.2684,0.34488,2.1798,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.2,93.3826,3.1925,0.35903,2.1894,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.3,96.3715,3.1762,0.36114,2.2157,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.4,99.7541,3.1599,0.35089000000000004,2.2144,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.5,103.2337,3.103,0.35641,2.1843,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.6,106.5107,2.9863,0.37054,2.1346,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.7,109.316,2.8262,0.38603,2.0980000000000003,Transitional,Coal,1000
Well-11,0.7564,1.9833,1261.8,111.4213,2.6963,0.40015,2.0803,Transitional,Clay,100
Well-11,0.7564,1.9833,1261.9,112.5565,2.5905,0.42195,2.0375,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.0,112.9455,2.5,0.45712,1.9796,Transitional,Clay,100
Well-11,0.7564,1.9833,1262.1,113.4412,2.4669,0.49658,1.9298,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.2,114.7713,2.4893,0.52445,1.9284,Transitional,Clay,100
Well-11,0.7564,1.9833,1262.3,117.604,2.5571,0.53441,1.9572,Transitional,Coal clay,1100
Well-11,0.7564,1.9833,1262.4,122.215,2.6759,0.51605,1.9908,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.5,127.9636,2.8337,0.48172,2.0103,Transitional,Clay,100
Well-11,0.7564,1.9833,1262.6,133.4415,2.9829,0.45356,1.9968,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.7,137.1492,3.069,0.45325,1.9322,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.8,138.0599,3.1636,0.46743,1.85,Transitional,Coal,1000
Well-11,0.7564,1.9833,1262.9,135.5358,3.3193,0.48129,1.7949,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.0,129.8391,3.5346,0.46102,1.7879,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.1,121.8744,3.825,0.41511,1.8473,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.2,112.8669,4.1806,0.3735,1.9596,Transitional,Coal clay,1100
Well-11,0.7564,1.9833,1263.3,103.8567,4.5866,0.35446,2.0598,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.4,95.8359,5.0456,0.35569,2.1213,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.5,89.0443,5.5319,0.3369,2.1492,Transitional,Coal,1000
Well-11,0.7564,1.9833,1263.6,83.5296,5.9924,0.30874,2.1757,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1263.7,79.093,6.3483,0.28412,2.1784,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1263.8,75.7649,6.4651,0.27142,2.1559,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1263.9,73.4778,6.3119,0.26669,2.1204,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.0,72.3935,6.0419,0.26111,2.0805,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.1,72.7627,5.6507,0.25773,2.0477,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.2,74.3178,5.1207,0.25657,2.046,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.3,76.697,4.6287,0.25816,2.0677,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1264.4,79.7014,4.3289,0.26169000000000003,2.1217,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.5,82.9902,4.1623,0.27481,2.1914,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.6,86.5229,4.0314,0.3027,2.2534,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1264.7,90.3204,3.8674,0.33404,2.2719,Transitional,Clay,100
Well-11,0.7564,1.9833,1264.8,94.054,3.7779,0.35757,2.2682,Transitional,Clay,100
Well-11,0.7564,1.9833,1264.9,97.1693,3.8656,0.3645,2.2489,Transitional,Clay,100
Well-11,0.7564,1.9833,1265.0,99.1036,3.9201,0.35723,2.2191,Transitional,Clay,100
Well-11,0.7564,1.9833,1265.1,99.2495,3.9985,0.33929000000000004,2.1983,Transitional,Clay,100
Well-11,0.7564,1.9833,1265.2,97.1498,4.2533,0.32442,2.2091,Transitional,Clay,100
Well-11,0.7564,1.9833,1265.3,93.1809,4.6954,0.31607,2.2411,Transitional,Clay,100
Well-11,0.7564,1.9833,1265.4,88.1916,5.0816,0.31307,2.2335,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1265.5,82.9007,5.3001,0.29946,2.1879,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1265.6,78.1617,5.7528,0.28348,2.1331,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1265.7,74.2826,6.4582,0.27208000000000004,2.0995,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1265.8,71.0752,6.8843,0.26799,2.0907,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1265.9,68.5062,7.1817,0.26734,2.0801,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.0,66.4012,7.5162,0.26418,2.0612,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.1,64.9285,7.7559,0.2609,2.0345,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.2,64.273,7.6511,0.25765,2.0107,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.3,64.7996,7.302,0.25553000000000003,1.9933,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.4,66.4615,6.9231,0.25275,1.9986,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.5,68.6768,6.6182,0.2539,2.0315,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.6,71.1805,6.2607,0.26097,2.0945,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.7,73.415,5.89,0.26976,2.1646,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.8,75.4815,5.5637,0.2752,2.2239,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1266.9,77.8801,5.3044,0.27607,2.2573,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.0,80.8127,5.0622,0.28373000000000004,2.2627,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.1,83.9768,4.8604,0.2988,2.2578,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.2,86.9927,4.7015,0.31288,2.258,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.3,89.1471,4.5525,0.31835,2.2657,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.4,90.04899999999998,4.3918,0.31641,2.2681,Transitional,Coal clay,1100
Well-11,0.7564,1.9833,1267.5,89.8423,4.229,0.32477,2.2594,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.6,89.0551,4.0353,0.34836,2.2428,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.7,88.5475,3.8045,0.37183,2.2355,Transitional,Clay sandstone,500
Well-11,0.7564,1.9833,1267.8,89.0313,3.5497,0.38547,2.2453,Transitional,Sandy marl,1300
Well-11,0.7564,1.9833,1267.9,90.9741,3.3091,0.38902,2.2541,Transitional,Clay,100
Well-11,0.7564,1.9833,1268.0,94.3153,3.1198,0.41243,2.2465,Transitional,Clay,100
Well-11,0.7564,1.9833,1268.1,99.0623,3.0058,0.44829,2.2066,Transitional,Clay,100
Well-11,0.7564,1.9833,1268.2,104.8114,2.9447,0.46371,2.1515,Transitional,Clay,100
Well-11,0.7564,1.9833,1268.3,110.7803,2.9145,0.46055,2.111,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.4,116.3736,2.9234,0.44867,2.0635,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.5,120.7071,2.9702,0.46664,1.9961,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.6,123.15,3.0522,0.49748,1.8881,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.7,123.2852,3.1625,0.5204,1.774,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.8,120.8547,3.3256,0.52913,1.6938,Transitional,Coal,1000
Well-11,0.7564,1.9833,1268.9,116.087,3.563,0.5221600000000001,1.629,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.0,109.377,3.8656,0.48741,1.5864,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.1,101.3468,4.2078,0.42025,1.5839,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.2,92.9731,4.6158,0.35777,1.6561,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.3,85.287,5.1394,0.32586,1.7518,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.4,78.8446,5.7973,0.32773,1.8449,Transitional,Coal,1000
Well-11,0.7564,1.9833,1269.5,73.5251,6.5719,0.31759,1.9203,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1269.6,69.2429,7.3199,0.30004000000000003,1.9896,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1269.7,65.8543,8.0181,0.28252,2.031,Transitional,Sandstone,600
Well-11,0.7564,1.9833,1269.8,63.0114,8.6011,0.27412,2.0382,Transitional,Sandstone,600
